url,facilities,about,name,address
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13116,playground,Local Park - Leisure,Kingseat Recreation Reserve,"McRobbie Road, Kingseat"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13111,playground,Local Park - Leisure,Kingdale Reserve,"47A Longburn Road, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13123,playground,Local Park - Leisure,Kirton Crescent Reserve,"1R Kirton Crescent, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13106,playground,Local Park - Leisure,Kimpton Park,"108R Kimpton Park, Papatoetoe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13101,playground,Local Park - Leisure,Kilimanjaro Park,"42R Kilimanjaro Drive, North Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13098,playground,Local Park - Leisure,Kevan Lawrence Park,"12 King Street, Waiuku"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13097,playground,Local Park - Leisure,Keryn Reserve,"7R Keryn Place, Papakura Central"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13090,playground,Local Park - Leisure,Keri Anne Park,"26R Kerri Ann Place, Manukau Central"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13085,playground,Local Park - Leisure,Kensington Gardens,"2 South Kensington Way, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13084,playground,Local Park - Leisure,Kennelly Park,"29 Kennelly Crescent, Pukekohe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13082,"playground, toilets",Local Park - Coastal,Kennedy Park,"141 Beach Road, Castor Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13079,,Local Park - Leisure,Ken Parker Reserve,"20R Pohutukawa Road (Ken Parker Park), Beachlands"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13078,"playground, toilets",Sports fields and a playground are available or take in the wildlife. A loog footbridge links the park to the residential suburbs of New Lynn via Queen Mary Avenue.,Ken Maunder Park,"34 Binsted Road, New Lynn"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13076,playground,Local Park - Leisure,Kemp Park,"62-88 Kemp Road, Massey"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13073,playground,Local Park - Leisure,Kelman Square,"40 Kelman Road, Kelston"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13069,"playground, toilets",Local Park - Leisure,Kell Park,"Kell Road, Albany"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13067,"playground, toilets",Local Park - Coastal,Keith Park,"20R Roys Road, Weymouth"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13064,playground,Local Park - Leisure,Keegan Park,"75-81 Keegan Drive, Massey"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=990,"Barbecue, playground, drinking fountain, bikestands, toilets.","One of the largest and most used sports park in Auckland, quite centrally located within the Auckland city boundary. This open space caters to a huge variety of activities and is accessible from a number of streets - Somerset, Richardson Road and Arundel St to name just a few.",Keith Hay Park,"53 Arundel Street, Hillsborough"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13060,playground,Kawerau Reserve has a boardwalk and bridge providing access to the wetland areas. It is suitable for wheelchairs and prams.,Kawerau Reserve,"Kawerau Avenue, Devonport"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13052,"playground, toilets",Local Park - Coastal,Kawakawa Bay Coast Road Reserve,"39R Kawakawa Bay Coast Road, Clevedon"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13047,playground,Local Park - Leisure,Kaurilands Domain,"57-67 Atkinson Road, Titirangi"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13009,playground,Local Park - Leisure,Kamaka Park,"11R and 13R Koru Street, Mangere Bridge"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13006,playground,Local Park - Sport,Kaipatiki Park,"Kaipatiki Road, Glenfield"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13002,playground,,Kaipara Crescent Reserve,"24 Kaipara Cresent, Helensville"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13001,playground,Local Park - Leisure,Kaikoura Reserve,"31A Kaikoura Street, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12419,playground,Local Park - Leisure,Jutland Road Recreation Reserve,"Jutland Road, Pukekohe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12417,playground,Local Park - Leisure,Juliet Avenue Reserve,"61R Patons Road and Finnerty Avenue, Howick"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=960,,Local green open space.,Jordan Park,"5a Jordan Avenue, Onehunga"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12408,playground,Local Park - Leisure,John Walker Park,"64R John Walker Drive, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=940,Playground,Local green open space.,John Moore Reserve,"20 Bremner Avenue, Mt Roskill"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12405,playground,Local Park - Leisure,John Gill Park,"14R Cyclades Place, Shelly Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12402,"playground, toilets",Local Park - Sport,Jellicoe Park,"40R Jellicoe Road, 4W Marr Road, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=925,"Step back in time and discover what life was like in Onehunga 100 years ago. A Victorian style park with formal flower beds and century old trees, a fountain, memorial arches and historic buildings. The norfolk pines in particular are visible from some distance away. The parks grassed open spaces are extensively used for recreational activities, including children's play, picnics and ball games.","Jellicoe Park is the best known and oldest park in Onehunga, being over 100 years old. Originally known as Green Hill, it was renamed in 1921 to honour the Governor-General, Viscount Jellicoe.",Jellicoe Park,"Corner Quadrant Road and Grey Street, Onehunga"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12400,playground,Local Park - Leisure,Jean Sampson Reserve,"Queen Street, Northcote"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12396,playground,,Jamie Hansen Park,"29 Sun Valley, Hatfields Beach"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12387,playground,Local Park - Sport,Jack Pringle Sports Park,"5-13 Harbour View Road, Te Atatu Peninsula"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12378,"playground, toilets",Local Park - Coastal,Island Bay Reserve,"Island View Drive, Okoromai Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=915,Playground,Very small reserve.,Ireland Reserve,"28 England Street, Freemans Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12375,playground,Local Park - Leisure,Inwards Reserve,"Salisbury Road, Birkdale"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12374,playground,Local Park - Leisure,Inverell Park,"11R Inverell Avenue, Manukau Central"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12372,playground,Local Park - Leisure,Innismara Park,"11R Innismara Avenue, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12366,playground,Local Park - Leisure,Imrie Park,"14R Imrie Avenue, Mangere"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12362,playground,Local Park - Leisure,Hyperion Park,"32R Hyperion Drive, Randwick Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12355,"playground, toilets",Local Park - Coastal,Huntly Road Reserve,"Huntly Road, Campbells Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12353,playground,Local Park - Leisure,Huntington Park,"30R Huntington Drive, East Tamaki"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12351,"playground, toilets",Natural,Huia Scenic Reserve,"Next to 1 and 2 Ocean View Road, Huia"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12349,"BBQ,playground, toilets",This sits in a sheltered cove on the Manukau Harbour. A picnic spot with a BBQ available. There is a playground and skate ramp. Little Huia Beach is close for swimming.,Huia Domain,"Opposite 1232 Huia Road, Huia"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12344,"playground, toilets",,Huapai Recreation Reserve,"Adjacent to 2 Tapu Road, Huapai"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12342,"playground, toilets",Local Park - Sport,Howick Domain,"90R Wellington Street, Howick"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12338,"playground, toilets",Local Park - Sport,House Park,"241R Kirkbride Road, Mangere"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=890,Playground,Small Local green open space.,Horsham Reserve,"2 High Trees Place, Mt Wellington"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12333,"playground, toilets",Local Park - Leisure,Hooton Reserve,"Mills Lane, Albany"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12331,playground,Local Park - Leisure,Honey Park,"6R Honey Place, Weymouth"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=875,Playground,Small Local green open space.,Home Reserve,"19 King Street, Grey Lynn"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12323,"playground, toilets",Local Park - Sport,Hobsonville War Memorial,"1 Ockleston Landing, Hobsonville"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=865,Playground,Hobson Drive reserve is a flat grass lot at the intersection of two residential streets which is used as a passive recreation area by local children.,Hobson Drive Reserve,"43 to 45 Court Crescent, Panmure"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12315,"BBQ,playground, toilets",Local Park - Coastal,Hinemoa Park,"Hinemoa Street, Birkenhead"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12314,playground,Local Park - Leisure,Hindmarsh Green,"Between 25 and 27 Hindmarsh Street, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12313,playground,Local Park - Leisure,Hinau Reserve,"14 Hinau Street, New Lynn"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12309,playground,Local Park - Leisure,Hillside South Park,"151R Hillside Road and 8W Rapley Place, Papatoetoe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=830,At low tide you can walk across soft mud and then along a rock shelf for the remainder of the way. Look out for the old wooden sand barge on the last point. Triangular structures called sheerlegs once stood in the Hillsborough Bay for boats to lean against at low tide.,At the western end of the larger Hillsborough Bay sits Taylors Bay - an attractive small beach.,Hillsborough Bay,"15 to 17 Frederick Street (opposite), Hillsborough"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12299,playground,Local Park - Leisure,Highland Park,"35R Highland Park Drive and 12R Glenshee Place, Highland Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12298,playground,Local Park - Leisure,Highgrove Reserve,"Sunset Road, Sunnynook"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12284,"playground, toilets",Local Park - Leisure,Herald Island Domain,"44A Ferry Parade, Between 5 and 7 Alison Avenue, Herald Island"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=805,Playground,Local green open space.,Henry Reserve,"11 Henry Street, Avondale"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12280,playground,Local Park - Leisure,Hendrika Court,"22 Hendrika Court, Hobsonville"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12278,"playground, toilets",Premier Park - Leisure,Henderson Valley Park,"201A Henderson Valley Road, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12263,playground,Local Park - Leisure,Heath Reserve,"Heath Avenue, Northcote"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=790,Playground,Local green open space.,Harwood Reserve,"21 Kiwitea Street, Sandringham"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12244,playground,Local Park - Leisure,Hart Domain,"1-3 Vitasovich Avenue, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12243,"playground, toilets",,Harry James Reserve,"Opposite 25 Taupaki Road, Taupaki"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12239,"playground, toilets","Intersected by the Waikumete stream, the two parks are popular with joggers and softball players but the many other options include flying a kite, walking the dog or bringing the kids for an afternoon on the playground.",Harold Moody Reserve,"44 Glendale Road, Glen Eden"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12237,"playground, toilets",,Hardley Reserve,"Opposite 7 Hardley Avenue, Tindalls Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12236,playground,,Harbutt Reserve,"39 Harbutt Avenue, Mt Albert"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=780,Playground,Local green open space.,Harbutt Reserve,"39 Harbutt Avenue, Mt Albert"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12230,playground,Esplanade,Harania Marys Foreshore Reserve,"38R, 40R Harania Avenue and 10R Mary Place and 3R, 9R, 15R Hilda Place and 141R Favona Road, Favona"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12226,playground,Esplanade,Hanford Place Foreshore,"24R Hanford Place, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12222,playground,Local Park - Leisure,Hamilton Estate Recreation Reserve,"Hamillton Drive, Waiuku"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12221,playground,Drainage Reserve,Hamill Reserve,"82R Hamill Road, Otara"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12208,playground,Local Park - Leisure,Gus Nola Park,"40 Chadlington Avenue, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12203,playground,,Gulf Harbour Drive Plantation Reserve and Berms,"Opposite Wentworth College Drive, Hobbs Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=730,"Playground, table",Griffin Reserve is an area of green open space with peripheral landscaping featuring specimen trees. It is used by the local community for informal recreation. It also fulfils the open space requirements of the Scout and Ranger Halls located on the reserve.,Griffin Reserve,"13 Griffin Avenue, Epsom"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=725,"Tables, playground, toilets.","Sports park set in attractive surroundings including mature trees and rose gardens. Home to rugby, bowling green/club. Petanque terrain and a variety of other open spaces.",Gribblehirst Park,"225 Sandringham Road, Sandringham"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=720,"The park consists mainly of playing fields of mown grass, with trees around the edges and some wilderness areas in the eastern side valleys. It also has a scupltural display of nine works by local artists. There is an interesting and varied sculpture collection on the eastern side of the park close to the Rose Road entrance.","Grey Lynn Park covers approximately 10.5ha and is centrally situated in the residential area of Grey Lynn, west of Auckland city. The park has mostly been developed as an active recreational area. It is regularly used as the venue for the Grey Lynn Festival.",Grey Lynn Park,"69 to 71 Williamson Avenue, Grey Lynn"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12189,"playground, toilets",Local Park - Sport,Greenhithe War Memorial Park,"Roland Road, Greenhithe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12180,"playground, toilets",Local Park - Sport,Green Bay Domain,"40D Godley Road, Green Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12167,"BBQ,playground, toilets",Local Park - Coastal,Grahams Beach Road Reserve,"Grahams Beach Road, Grahams Beach"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12164,playground,Local Park - Leisure,Grace Campbell Reserve,"9R Hazelmay Place, Howick"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=695,Playground,Lovely coastal reserve in Tryphena Bay.,Gooseberry Flat,Great Barrier Island
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12142,playground,Local Park - Leisure,Glennandrew Park,"134R Gills Road, Half Moon Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12130,playground,Natural,Glendene Reserve,"1 Thornlow Street, Glendene"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12128,"playground, toilets",Local Park - Coastal,Glenbrook Beach Road Esplanade Reserve,"Beach Road, Glenbrook Beach"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12124,playground,Local Park - Leisure,Glen Norman Reserve,"93 Rathgar Road, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12117,playground,,Gilshennan Reserve,"35 Bay Vista Drive, Red Beach"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12108,playground,Local Park - Leisure,George Deane Place Reserve,"George Dean Place, Greenhithe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12095,playground,Local Park - Leisure,Gallony Park,"18A Gallony Avenue, Massey"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12094,playground,Local Park - Sport,Gallaher Park,"21R Alfriston Road, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12090,playground,Local Park - Leisure,Frobisher Park,"369R Roscommon Road, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=630,,Local green open space.,Freemans Bay Park,"52 Hepburn Street, Freemans Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12076,,Local Park - Leisure,Frank Nobilo,"24R Frank Nobilo Drive, 12W Pebble Beach Place, Botany Downs"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=615,"Playground, pergola",Local green open space.,Francis Reserve,"4 Warnock Street, Grey Lynn"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=610,The park drops from its highest point on Western Springs Road down a bank covered by mature gum trees to the main park driveway. The land drops again on the southern side of the driveway down a planted and landscaped bank to playing fields and clubrooms with car parking.,"Fowlds Park is bounded to the north by Western Springs Road, to the west by Malvern Road, and to the south and east by residential properties in Brewster Avenue, Malvern Road, Rocky Nook Avenue, Parkhill Road and Wolseley Street.",Fowlds Park,"50 Western Springs Road, Morningside"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12059,playground,Local Park - Leisure,Foothills Lane Reserve,"7 Foothills Lane, Glen Eden"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=605,"Playground, tables",Local green open space.,Fonteyn Reserve,"81 to 87 Fonteyn Street, Avondale"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=600,Playground,Very small local green.,Fong Reserve,"216 Captain Springs Road, Te Papapa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12056,playground,Local Park - Leisure,Flinders Park,"16R Flinders Place, Otara"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12054,playground,Local Park - Leisure,Flaunty Reserve,"24 Flaunty Place, West Harbour"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=595,"Playground, boatramp, jetty",Esplanade reserve. Adjoins Tamaki River and joins Ian Shaw Reserve.,Flat Rock Reserve and Foreshore,"17a and 29a Mataroa Road, 416a Panama Road, Mt Wellington"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12045,,Local Park - Leisure,Finlayson Park,"18R Maplesden Drive, Clendon Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12043,"playground, toilets",Local Park - Sport,Finlayson Avenue Reserve,"76R Finlayson Avenue, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12041,playground,Local Park - Leisure,Fields Reserve,"Fields Parade, Oteha"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=580,,Part of Wai-o-Taiki Nature Reserve and the Point to Point walk. Native bush and a lot of new native plantings.,Fernwood Reserve,"5 Tahaki Road, Silverton Road or Inglewood Street, Wai-o-taiki Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12035,playground,Local Park - Leisure,Fernwood Grove,"Fernwood Place, Flagstaff"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12032,playground,Local Park - Leisure,Ferngrove Park,"1-7 Ferngrove Avenue, Ranui"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12029,playground,Local Park - Leisure,Ferndown No 1,"24R Ferndown Avenue, Papatoetoe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12026,playground,Local Park - Leisure,Fergusson Oaks Reserve,"102R Dawson Road, Otara"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=565,"Natural rock outcrops occur in places in the western and southern parts of the reserve, with a large rocky outcrop adjacent to Melville Place being a particularly significant landscape feature. Playing fields, tennis and volleyball courts, scouts clubrooms, and caretaker’s maintenance depot, athletic and harriers clubrooms, parking area and children’s playground, have been developed on the level land.","Fergusson Domain is a large, multi-purpose reserve of more than six hectares, and lies in a predominantly residential area, bounded by Oranga Avenue, Waitangi Road, Roosevelt Avenue and Namata Road. It is an irregularly shaped site with a large level area on the eastern side and a series of higher terraces rising towards the western side.",Fergusson Domain,"5 Olea Road, Te Papapa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12020,playground,Local Park - Leisure,Felicia Park,"11R Laurelia Place, Manukau Central"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=555,The reserve is flat and accommodates two floodlit rugby fields in winter and three softball diamonds in summer. A concrete block building incorporating changing rooms and toilets stands midway along the western boundary of the reserve.,"Fearon Park lies between Keystone Avenue and Fearon Avenue. The south western corner of the reserve adjoins Harold Long Reserve. Further west the reserve adjoins the Mt Roskill Rugby Football Club clubrooms. Adjoining the southern boundary of the reserve is a car park for 120 cars, predominantly on land owned by the Rugby Club and partially on street reserve.",Fearon Park,"21a Fearon Avenue, Three Kings"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12019,playground,Local Park - Leisure,Featherstone Park,"73-79 Swanson Road, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12011,playground,Local Park - Leisure,Farm Cove Park,"194R Fisher Parade, Pakuranga"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12010,playground,Local Park - Leisure,Farley and Latimer Reserve,"On Legal Road, Otara"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=545,Playground,Local green open space.,Fairlands Reserve,"43 Seaside Avenue, Waterview"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12004,playground,Local Park - Leisure,Fairdene Reserve,"25C Fairdene Avenue, Lincoln"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=540,Playground,Local green open space.,Fairburn Reserve,"34 Mason Avenue, Otahuhu"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10772,playground,Natural,Exeter Reserve,"Exeter Place, Unsworth Heights"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10765,playground,,Everard Reserve,"16 Shakespear Road, Army Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=530,"Playground, tables",Local green open space.,Essex Reserve,"3 Ngauruhoe Street, Mt Eden"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=520,"Playground, toilets.",Coastal/beach - windsurfing.,Eric Armishaw Park,"117 Walker Road, Pt Chevalier"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10752,playground,Premier Park - Leisure,Epping Esplanade,"115 Buscomb Avenue, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10748,playground,Emerald Valley Park is a quiet neighbourhood park with plenty of space to spread out.,Emerald Valley Park,"24A Killygordon Place, Massey"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10746,playground,Local Park - Leisure,Elvira Walk,"Between 13 and 15 and 16 and 20 Elvira Place, Ranui"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=505,Playground,Local green open space.,Elstree North Reserve,"38a Elstree Avenue, Glen Innes"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10745,playground,Local Park - Leisure,Elsie Morton Reserve,"21 Elsie Morton Place, Papakura Central"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10742,playground,Local Park - Leisure,Elliott Reserve,"Elliott Avenue, Bayview"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10734,playground,,Edith Hopper Park,"34 Ladies Mile, Manly"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=495,"Playground, viewing platform",Local green open space.,Edenvale Reserve,"9 Edenvale Park Road, Mt Eden"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=490,Playground,Local green open space.,Edendale Reserve,"423 Sandringham Road, Sandringham"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10725,"playground, toilets",Local Reserve - Coastal,Eastern Beach,"49R The Esplanade, Eastern Beach"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=480,"Barbecue, tables, playground, toilets.",Sports Park,Eastdale Reserve,"33 to 37 Eastdale Road, Avondale"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10722,"playground, toilets",Local Park - Sport,East Tamaki Reserve,"244R East Tamaki Road, Otara"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10721,playground,Local Park - Leisure,East Reserve,"2R East Street, Drury"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10719,playground,Local Park - Leisure,Earnslaw Park,"24R Earnslaw Crescent, 48 Aspiring Road, Manukau Central"
